Type,Sector,Region,Fuel,Year,Value
Electricity Mix [%],Power,Mordor,Heat_Low_Residential,2040,NaN
Electricity Mix [%],Power,Mordor,Heat_Low_Industrial,2018,NaN
Electricity Mix [%],Power,Mordor,Heat_Low_Industrial,2025,NaN
Electricity Mix [%],Power,Mordor,Heat_Low_Industrial,2030,NaN
Electricity Mix [%],Power,Mordor,Heat_Low_Industrial,2035,NaN
Electricity Mix [%],Power,Mordor,Heat_Low_Industrial,2040,NaN
Electricity Mix [%],Power,Mordor,Heat_Medium_Industrial,2018,NaN
Electricity Mix [%],Power,Mordor,Heat_Medium_Industrial,2025,NaN
Electricity Mix [%],Power,Mordor,Heat_Medium_Industrial,2030,NaN
Electricity Mix [%],Power,Mordor,Heat_Medium_Industrial,2035,NaN
Electricity Mix [%],Power,Mordor,Heat_Medium_Industrial,2040,NaN
Electricity Mix [%],Power,Mordor,Heat_High_Industrial,2018,NaN
Electricity Mix [%],Power,Mordor,Heat_High_Industrial,2025,NaN
Electricity Mix [%],Power,Mordor,Heat_High_Industrial,2030,NaN
Electricity Mix [%],Power,Mordor,Heat_High_Industrial,2035,NaN
Electricity Mix [%],Power,Mordor,Heat_High_Industrial,2040,NaN
Electricity Mix [%],Power,Mordor,Biofuel,2018,NaN
Electricity Mix [%],Power,Mordor,Biofuel,2025,NaN
Electricity Mix [%],Power,Mordor,Biofuel,2030,NaN
Electricity Mix [%],Power,Mordor,Biofuel,2035,NaN
Electricity Mix [%],Power,Mordor,Biofuel,2040,NaN
Electricity Mix [%],Power,Mordor,Powerfuel,2018,NaN
Electricity Mix [%],Power,Mordor,Powerfuel,2025,NaN
Electricity Mix [%],Power,Mordor,Powerfuel,2030,NaN
Electricity Mix [%],Power,Mordor,Powerfuel,2035,NaN
Electricity Mix [%],Power,Mordor,Powerfuel,2040,NaN
Electricity Mix [%],Power,Mordor,LNG,2018,NaN
Electricity Mix [%],Power,Mordor,LNG,2025,NaN
Electricity Mix [%],Power,Mordor,LNG,2030,NaN
Electricity Mix [%],Power,Mordor,LNG,2035,NaN
Electricity Mix [%],Power,Mordor,LNG,2040,NaN
Electricity Mix [%],Power,Mordor,LBG,2018,NaN
Electricity Mix [%],Power,Mordor,LBG,2025,NaN
Electricity Mix [%],Power,Mordor,LBG,2030,NaN
Electricity Mix [%],Power,Mordor,LBG,2035,NaN
Electricity Mix [%],Power,Mordor,LBG,2040,NaN
Electricity Mix [%],Power,Mordor,LSG,2018,NaN
Electricity Mix [%],Power,Mordor,LSG,2025,NaN
Electricity Mix [%],Power,Mordor,LSG,2030,NaN
Electricity Mix [%],Power,Mordor,LSG,2035,NaN
Electricity Mix [%],Power,Mordor,LSG,2040,NaN
Electricity Mix [%],Power,Mordor,LH2,2018,NaN
Electricity Mix [%],Power,Mordor,LH2,2025,NaN
Electricity Mix [%],Power,Mordor,LH2,2030,NaN
Electricity Mix [%],Power,Mordor,LH2,2035,NaN
Electricity Mix [%],Power,Mordor,LH2,2040,NaN
Electricity Mix [%],Power,Mordor,Air,2018,NaN
Electricity Mix [%],Power,Mordor,Air,2025,NaN
Electricity Mix [%],Power,Mordor,Air,2030,NaN
Electricity Mix [%],Power,Mordor,Air,2035,NaN
Electricity Mix [%],Power,Mordor,Air,2040,NaN
Electricity Mix [%],Power,Mordor,DAC_Dummy,2018,NaN
Electricity Mix [%],Power,Mordor,DAC_Dummy,2025,NaN
Electricity Mix [%],Power,Mordor,DAC_Dummy,2030,NaN
Electricity Mix [%],Power,Mordor,DAC_Dummy,2035,NaN
Electricity Mix [%],Power,Mordor,DAC_Dummy,2040,NaN
Electricity Mix [%],Power,Mordor,ETS,2018,NaN
Electricity Mix [%],Power,Mordor,ETS,2025,NaN
Electricity Mix [%],Power,Mordor,ETS,2030,NaN
Electricity Mix [%],Power,Mordor,ETS,2035,NaN
Electricity Mix [%],Power,Mordor,ETS,2040,NaN
Electricity Mix [%],Power,Mordor,ETS_Source,2018,NaN
Electricity Mix [%],Power,Mordor,ETS_Source,2025,NaN
Electricity Mix [%],Power,Mordor,ETS_Source,2030,NaN
Electricity Mix [%],Power,Mordor,ETS_Source,2035,NaN
Electricity Mix [%],Power,Mordor,ETS_Source,2040,NaN
Electricity Mix [%],Power,Mordor,Heat_District,2018,NaN
Electricity Mix [%],Power,Mordor,Heat_District,2025,NaN
Electricity Mix [%],Power,Mordor,Heat_District,2030,NaN
Electricity Mix [%],Power,Mordor,Heat_District,2035,NaN
Electricity Mix [%],Power,Mordor,Heat_District,2040,NaN
Electricity Mix [%],Power,DolAmroth,Solar,2018,Inf
Electricity Mix [%],Power,DolAmroth,Solar,2025,Inf
Electricity Mix [%],Power,DolAmroth,Solar,2030,Inf
Electricity Mix [%],Power,DolAmroth,Solar,2035,Inf
Electricity Mix [%],Power,DolAmroth,Solar,2040,Inf
Electricity Mix [%],Power,DolAmroth,Solar,2045,4.776351808075648
Electricity Mix [%],Power,DolAmroth,Solar,2050,5.448220829400393
Electricity Mix [%],Power,Gondor,Solar,2018,Inf
Electricity Mix [%],Power,Gondor,Solar,2025,Inf
Electricity Mix [%],Power,Gondor,Solar,2030,Inf
Electricity Mix [%],Power,Gondor,Solar,2035,Inf
Electricity Mix [%],Power,Gondor,Solar,2040,Inf
Electricity Mix [%],Power,Gondor,Solar,2045,3.6907839827194313
Electricity Mix [%],Power,Gondor,Solar,2050,5.77519552418528
Electricity Mix [%],Power,Rohan,Solar,2018,Inf
Electricity Mix [%],Power,Rohan,Solar,2025,Inf
Electricity Mix [%],Power,Rohan,Solar,2030,Inf
Electricity Mix [%],Power,Rohan,Solar,2035,Inf
Electricity Mix [%],Power,Rohan,Solar,2040,Inf
Electricity Mix [%],Power,Rohan,Solar,2045,2.839892561914781
Electricity Mix [%],Power,Rohan,Solar,2050,3.584319035834214
Electricity Mix [%],Power,Harad,Solar,2018,Inf
Electricity Mix [%],Power,Harad,Solar,2025,Inf
Electricity Mix [%],Power,Harad,Solar,2030,Inf
Electricity Mix [%],Power,Harad,Solar,2035,Inf
Electricity Mix [%],Power,Harad,Solar,2040,Inf
Electricity Mix [%],Power,Harad,Solar,2045,7.400107379463118
Electricity Mix [%],Power,Harad,Solar,2050,9.788812358642623
Electricity Mix [%],Power,Mordor,Solar,2018,Inf
Electricity Mix [%],Power,Mordor,Solar,2025,Inf
Electricity Mix [%],Power,Mordor,Solar,2030,Inf
Electricity Mix [%],Power,Mordor,Solar,2035,Inf
Electricity Mix [%],Power,Mordor,Solar,2040,Inf
Electricity Mix [%],Power,Mordor,Solar,2045,4.771917235553083
Electricity Mix [%],Power,Mordor,Solar,2050,7.0826176865206705
Electricity Mix [%],Power,DolAmroth,Wind,2018,Inf
Electricity Mix [%],Power,DolAmroth,Wind,2025,Inf
Electricity Mix [%],Power,DolAmroth,Wind,2030,Inf
Electricity Mix [%],Power,DolAmroth,Wind,2035,Inf
Electricity Mix [%],Power,DolAmroth,Wind,2040,Inf
Electricity Mix [%],Power,DolAmroth,Wind,2045,2.718858619127539
Electricity Mix [%],Power,DolAmroth,Wind,2050,2.9473907983923673
Electricity Mix [%],Power,Gondor,Wind,2018,Inf
Electricity Mix [%],Power,Gondor,Wind,2025,Inf
Electricity Mix [%],Power,Gondor,Wind,2030,Inf
Electricity Mix [%],Power,Gondor,Wind,2035,Inf
Electricity Mix [%],Power,Gondor,Wind,2040,Inf
Electricity Mix [%],Power,Gondor,Wind,2045,3.3396912944340436
Electricity Mix [%],Power,Gondor,Wind,2050,6.2530547242645556
Electricity Mix [%],Power,Rohan,Wind,2018,Inf
Electricity Mix [%],Power,Rohan,Wind,2025,Inf
Electricity Mix [%],Power,Rohan,Wind,2030,Inf
Electricity Mix [%],Power,Rohan,Wind,2035,Inf
Electricity Mix [%],Power,Rohan,Wind,2040,Inf
Electricity Mix [%],Power,Rohan,Wind,2045,3.9413595732772055
Electricity Mix [%],Power,Rohan,Wind,2050,4.539962018351159
Electricity Mix [%],Power,Harad,Wind,2018,Inf
Electricity Mix [%],Power,Harad,Wind,2025,Inf
Electricity Mix [%],Power,Harad,Wind,2030,Inf
Electricity Mix [%],Power,Harad,Wind,2035,Inf
Electricity Mix [%],Power,Harad,Wind,2040,Inf
Electricity Mix [%],Power,Harad,Wind,2045,0.09984473428135339
Electricity Mix [%],Power,Harad,Wind,2050,0.09443348202682854
Electricity Mix [%],Power,Mordor,Wind,2018,Inf
Electricity Mix [%],Power,Mordor,Wind,2025,Inf
Electricity Mix [%],Power,Mordor,Wind,2030,Inf
Electricity Mix [%],Power,Mordor,Wind,2035,Inf
Electricity Mix [%],Power,Mordor,Wind,2040,Inf
Electricity Mix [%],Power,Mordor,Wind,2045,1.802014280484039
Electricity Mix [%],Power,Mordor,Wind,2050,1.7492476183320058
Electricity Mix [%],Power,DolAmroth,Hydro,2018,Inf
Electricity Mix [%],Power,DolAmroth,Hydro,2025,Inf
Electricity Mix [%],Power,DolAmroth,Hydro,2030,Inf
Electricity Mix [%],Power,DolAmroth,Hydro,2035,Inf
Electricity Mix [%],Power,DolAmroth,Hydro,2040,Inf
Electricity Mix [%],Power,DolAmroth,Hydro,2045,2.8587392791971853
Electricity Mix [%],Power,DolAmroth,Hydro,2050,2.896997454112032
Electricity Mix [%],Power,Gondor,Hydro,2018,Inf
Electricity Mix [%],Power,Gondor,Hydro,2025,Inf
Electricity Mix [%],Power,Gondor,Hydro,2030,Inf
Electricity Mix [%],Power,Gondor,Hydro,2035,Inf
Electricity Mix [%],Power,Gondor,Hydro,2040,Inf
Electricity Mix [%],Power,Gondor,Hydro,2045,0.58993423499992
Electricity Mix [%],Power,Gondor,Hydro,2050,0.9231061935586059
Electricity Mix [%],Power,Rohan,Hydro,2018,Inf
Electricity Mix [%],Power,Rohan,Hydro,2025,Inf
Electricity Mix [%],Power,Rohan,Hydro,2030,Inf
Electricity Mix [%],Power,Rohan,Hydro,2035,Inf
Electricity Mix [%],Power,Rohan,Hydro,2040,Inf
Electricity Mix [%],Power,Rohan,Hydro,2045,0.5848871349787212
Electricity Mix [%],Power,Rohan,Hydro,2050,0.6296658536746988
Electricity Mix [%],Power,Harad,Hydro,2018,Inf
Electricity Mix [%],Power,Harad,Hydro,2025,Inf
Electricity Mix [%],Power,Harad,Hydro,2030,Inf
Electricity Mix [%],Power,Harad,Hydro,2035,Inf
Electricity Mix [%],Power,Harad,Hydro,2040,Inf
Electricity Mix [%],Power,Harad,Hydro,2045,1.050742216286793
Electricity Mix [%],Power,Harad,Hydro,2050,1.067513252081221
Electricity Mix [%],Power,Mordor,Hydro,2018,Inf
Electricity Mix [%],Power,Mordor,Hydro,2025,Inf
Electricity Mix [%],Power,Mordor,Hydro,2030,Inf
Electricity Mix [%],Power,Mordor,Hydro,2035,Inf
Electricity Mix [%],Power,Mordor,Hydro,2040,Inf
Electricity Mix [%],Power,Mordor,Hydro,2045,0.17190395354572094
Electricity Mix [%],Power,Mordor,Hydro,2050,0.1625442214668199
Electricity Mix [%],Power,DolAmroth,Other,2018,NaN
Electricity Mix [%],Power,DolAmroth,Other,2025,NaN
Electricity Mix [%],Power,DolAmroth,Other,2030,NaN
Electricity Mix [%],Power,DolAmroth,Other,2035,NaN
Electricity Mix [%],Power,DolAmroth,Other,2040,NaN
Electricity Mix [%],Power,DolAmroth,Other,2045,-9.413751381020539
Electricity Mix [%],Power,DolAmroth,Other,2050,-10.390543305375491
Electricity Mix [%],Power,Gondor,Other,2018,NaN
Electricity Mix [%],Power,Gondor,Other,2025,NaN
Electricity Mix [%],Power,Gondor,Other,2030,NaN
Electricity Mix [%],Power,Gondor,Other,2035,NaN
Electricity Mix [%],Power,Gondor,Other,2040,NaN
Electricity Mix [%],Power,Gondor,Other,2045,-6.724722929237175
Electricity Mix [%],Power,Gondor,Other,2050,-12.047607735227498
Electricity Mix [%],Power,Rohan,Other,2018,NaN
Electricity Mix [%],Power,Rohan,Other,2025,NaN
Electricity Mix [%],Power,Rohan,Other,2030,NaN
Electricity Mix [%],Power,Rohan,Other,2035,NaN
Electricity Mix [%],Power,Rohan,Other,2040,NaN
Electricity Mix [%],Power,Rohan,Other,2045,-6.433133451531402
Electricity Mix [%],Power,Rohan,Other,2050,-7.767041973307306
Electricity Mix [%],Power,Harad,Other,2018,NaN
Electricity Mix [%],Power,Harad,Other,2025,NaN
Electricity Mix [%],Power,Harad,Other,2030,NaN
Electricity Mix [%],Power,Harad,Other,2035,NaN
Electricity Mix [%],Power,Harad,Other,2040,NaN
Electricity Mix [%],Power,Harad,Other,2045,-7.856747559737618
Electricity Mix [%],Power,Harad,Other,2050,-10.62236729664323
Electricity Mix [%],Power,Mordor,Other,2018,NaN
Electricity Mix [%],Power,Mordor,Other,2025,NaN
Electricity Mix [%],Power,Mordor,Other,2030,NaN
Electricity Mix [%],Power,Mordor,Other,2035,NaN
Electricity Mix [%],Power,Mordor,Other,2040,NaN
Electricity Mix [%],Power,Mordor,Other,2045,-5.878340275300867
Electricity Mix [%],Power,Mordor,Other,2050,-8.253246572750255
Import Share of Primary Energy [%],Total,DolAmroth,Hardcoal,2018,0.2279448936365469
Import Share of Primary Energy [%],Total,DolAmroth,Hardcoal,2025,0.18389891550059512
Import Share of Primary Energy [%],Total,DolAmroth,Hardcoal,2030,0.13727703574125408
Import Share of Primary Energy [%],Total,DolAmroth,Hardcoal,2035,0.11240721955852763
Import Share of Primary Energy [%],Total,DolAmroth,Hardcoal,2040,0.0906186825968925
Import Share of Primary Energy [%],Total,DolAmroth,Hardcoal,2045,0.0011494705420915278
Import Share of Primary Energy [%],Total,DolAmroth,H2,2050,0.0609595958742315
Import Share of Primary Energy [%],Total,DolAmroth,Gas_Natural,2018,0.42350852861844396
Import Share of Primary Energy [%],Total,DolAmroth,Gas_Natural,2025,0.32083196749276455
Import Share of Primary Energy [%],Total,DolAmroth,Gas_Natural,2030,0.3497154818890412
Import Share of Primary Energy [%],Total,DolAmroth,Gas_Natural,2035,0.4054648202566872
Import Share of Primary Energy [%],Total,DolAmroth,Gas_Natural,2040,0.3321594551057331
Import Share of Primary Energy [%],Total,DolAmroth,Gas_Natural,2045,0.17933270246447733
Import Share of Primary Energy [%],Total,DolAmroth,Gas_Natural,2050,0.06219909983864354
Import Share of Primary Energy [%],Total,DolAmroth,Oil,2018,0.18521410861490023
Import Share of Primary Energy [%],Total,DolAmroth,Oil,2025,0.1859232564909359
Import Share of Primary Energy [%],Total,DolAmroth,Oil,2030,0.11925792886952348
Import Share of Primary Energy [%],Total,DolAmroth,Oil,2035,0.0632600723663726
Import Share of Primary Energy [%],Total,DolAmroth,Oil,2040,0.03128774639032424
Import Share of Primary Energy [%],Total,DolAmroth,Oil,2045,0.015209126548937635
Import Share of Primary Energy [%],Total,DolAmroth,Oil,2050,0.005479593730430806
Import Share of Primary Energy [%],Total,Gondor,Hardcoal,2018,0.17075379707899171
Import Share of Primary Energy [%],Total,Gondor,Hardcoal,2025,0.2058481335956316
Import Share of Primary Energy [%],Total,Gondor,Hardcoal,2030,0.262731702006193
Import Share of Primary Energy [%],Total,Gondor,Hardcoal,2035,0.2497061904971556
Import Share of Primary Energy [%],Total,Gondor,Hardcoal,2040,0.18354993395294134
Import Share of Primary Energy [%],Total,Gondor,Hardcoal,2045,0.006654317034167508
Import Share of Primary Energy [%],Total,Gondor,Hardcoal,2050,0.005819598051305194
Import Share of Primary Energy [%],Total,Gondor,H2,2045,0.009545055004348976
Import Share of Primary Energy [%],Total,Gondor,H2,2050,0.4108279994870554
Import Share of Primary Energy [%],Total,Gondor,Gas_Natural,2018,0.43271604002249486
Import Share of Primary Energy [%],Total,Gondor,Gas_Natural,2025,0.3933142046300359
Import Share of Primary Energy [%],Total,Gondor,Gas_Natural,2030,0.40339844456211393
Import Share of Primary Energy [%],Total,Gondor,Gas_Natural,2035,0.45272914184188695
Import Share of Primary Energy [%],Total,Gondor,Gas_Natural,2040,0.4767462679739782
Import Share of Primary Energy [%],Total,Gondor,Gas_Natural,2045,0.46431472232997517
Import Share of Primary Energy [%],Total,Gondor,Gas_Natural,2050,0.038730420642684754
Import Share of Primary Energy [%],Total,Gondor,Oil,2018,0.22864291176661453
Import Share of Primary Energy [%],Total,Gondor,Oil,2025,0.23234403453814373
Import Share of Primary Energy [%],Total,Gondor,Oil,2030,0.14764252753024262
Import Share of Primary Energy [%],Total,Gondor,Oil,2035,0.0730376282141752
Import Share of Primary Energy [%],Total,Gondor,Oil,2040,0.03706835125418235
Import Share of Primary Energy [%],Total,Gondor,Oil,2045,0.012916410954971463
Import Share of Primary Energy [%],Total,Gondor,Oil,2050,0.009385048604992674
Import Share of Primary Energy [%],Total,Rohan,Hardcoal,2018,0.07631745924848904
Import Share of Primary Energy [%],Total,Rohan,Hardcoal,2025,0.07516018845018636
Import Share of Primary Energy [%],Total,Rohan,Hardcoal,2030,0.08106950499317678
Import Share of Primary Energy [%],Total,Rohan,Hardcoal,2035,0.07915451377522428
Import Share of Primary Energy [%],Total,Rohan,Hardcoal,2040,0.0762257884905798
Import Share of Primary Energy [%],Total,Rohan,Hardcoal,2045,0.00038223633013912875
Import Share of Primary Energy [%],Total,Rohan,H2,2045,0.011974899314293026
Import Share of Primary Energy [%],Total,Rohan,H2,2050,0.035152298449519136
Import Share of Primary Energy [%],Total,Rohan,Gas_Natural,2018,0.3199277534103282
Import Share of Primary Energy [%],Total,Rohan,Gas_Natural,2025,0.21330716012070805
Import Share of Primary Energy [%],Total,Rohan,Gas_Natural,2030,0.2566198647715707
Import Share of Primary Energy [%],Total,Rohan,Gas_Natural,2035,0.39345859415402706
Import Share of Primary Energy [%],Total,Rohan,Gas_Natural,2040,0.40165695449730004
Import Share of Primary Energy [%],Total,Rohan,Gas_Natural,2045,0.11015486704255306
Import Share of Primary Energy [%],Total,Rohan,Gas_Natural,2050,0.023780300808608042
Import Share of Primary Energy [%],Total,Rohan,Oil,2018,0.20946432821826408
Import Share of Primary Energy [%],Total,Rohan,Oil,2025,0.20198776822961861
Import Share of Primary Energy [%],Total,Rohan,Oil,2030,0.13432059204447358
Import Share of Primary Energy [%],Total,Rohan,Oil,2035,0.07338212665929096
Import Share of Primary Energy [%],Total,Rohan,Oil,2040,0.036309972094931676
Import Share of Primary Energy [%],Total,Rohan,Oil,2045,0.01607951355009372
Import Share of Primary Energy [%],Total,Rohan,Oil,2050,0.013734805152316544
Import Share of Primary Energy [%],Total,Harad,Hardcoal,2018,0.13404140545622154
Import Share of Primary Energy [%],Total,Harad,Hardcoal,2025,0.09776621645360721
Import Share of Primary Energy [%],Total,Harad,Hardcoal,2030,0.08048842745471818
Import Share of Primary Energy [%],Total,Harad,Hardcoal,2035,0.07566727542078244
Import Share of Primary Energy [%],Total,Harad,Hardcoal,2040,0.0630831870436383
Import Share of Primary Energy [%],Total,Harad,Hardcoal,2045,0.005279667794978935
Import Share of Primary Energy [%],Total,Harad,Hardcoal,2050,0.005029774252922022
Import Share of Primary Energy [%],Total,Harad,H2,2050,0.40459100543096843
Import Share of Primary Energy [%],Total,Harad,Gas_Natural,2018,0.4903751819849907
Import Share of Primary Energy [%],Total,Harad,Gas_Natural,2025,0.45144637859935266
Import Share of Primary Energy [%],Total,Harad,Gas_Natural,2030,0.5330578777843573
Import Share of Primary Energy [%],Total,Harad,Gas_Natural,2035,0.573827032246331
Import Share of Primary Energy [%],Total,Harad,Gas_Natural,2040,0.5438912010123912
Import Share of Primary Energy [%],Total,Harad,Gas_Natural,2045,0.46564600182396504
Import Share of Primary Energy [%],Total,Harad,Gas_Natural,2050,0.020135513699170726
Import Share of Primary Energy [%],Total,Harad,Oil,2018,0.3118112677936277
Import Share of Primary Energy [%],Total,Harad,Oil,2025,0.3181702174024616
Import Share of Primary Energy [%],Total,Harad,Oil,2030,0.20864771382401287
Import Share of Primary Energy [%],Total,Harad,Oil,2035,0.1087704518980818
Import Share of Primary Energy [%],Total,Harad,Oil,2040,0.044038784536198694
Import Share of Primary Energy [%],Total,Harad,Oil,2045,0.016632326243367544
Import Share of Primary Energy [%],Total,Harad,Oil,2050,0.01053223920110146
Import Share of Primary Energy [%],Total,Mordor,Hardcoal,2030,0.24222243197030505
Import Share of Primary Energy [%],Total,Mordor,Hardcoal,2035,0.20911241540396316
Import Share of Primary Energy [%],Total,Mordor,Hardcoal,2040,0.1769678897462717
Import Share of Primary Energy [%],Total,Mordor,Hardcoal,2045,0.0022868779679309555
Import Share of Primary Energy [%],Total,Mordor,Hardcoal,2050,0.0019301857813778308
Import Share of Primary Energy [%],Total,Mordor,Gas_Natural,2018,0.22974052306531495
Import Share of Primary Energy [%],Total,Mordor,Gas_Natural,2025,0.21507352653892767
Import Share of Primary Energy [%],Total,Mordor,Gas_Natural,2030,0.3422670540387017
Import Share of Primary Energy [%],Total,Mordor,Gas_Natural,2035,0.41919800392637296
Import Share of Primary Energy [%],Total,Mordor,Gas_Natural,2040,0.3976326415735731
Import Share of Primary Energy [%],Total,Mordor,Gas_Natural,2045,0.23795387351557312
Import Share of Primary Energy [%],Total,Mordor,Gas_Natural,2050,0.05302951254391811
Import Share of Primary Energy [%],Total,Mordor,Oil,2018,0.21107936854798875
Import Share of Primary Energy [%],Total,Mordor,Oil,2025,0.22837507604739812
Import Share of Primary Energy [%],Total,Mordor,Oil,2030,0.15073666131505162
Import Share of Primary Energy [%],Total,Mordor,Oil,2035,0.07072804265877873
Import Share of Primary Energy [%],Total,Mordor,Oil,2040,0.028899102236529053
Import Share of Primary Energy [%],Total,Mordor,Oil,2045,0.0077049086958383105
Import Share of Primary Energy [%],Total,Mordor,Oil,2050,0.005289938327917829
Import Share of Primary Energy [%],Total,Total,Hardcoal,2018,0.6090575554202492
Import Share of Primary Energy [%],Total,Total,Hardcoal,2025,0.5626734540000202
Import Share of Primary Energy [%],Total,Total,Hardcoal,2030,0.803789102165647
Import Share of Primary Energy [%],Total,Total,Hardcoal,2035,0.7260476146556532
Import Share of Primary Energy [%],Total,Total,Hardcoal,2040,0.5904454818303236
Import Share of Primary Energy [%],Total,Total,Hardcoal,2045,0.015752569669308054
Import Share of Primary Energy [%],Total,Total,Hardcoal,2050,0.012779558085605047
Import Share of Primary Energy [%],Total,Total,H2,2045,0.021519954318642003
Import Share of Primary Energy [%],Total,Total,H2,2050,0.9115308992417746
Import Share of Primary Energy [%],Total,Total,Gas_Natural,2018,1.8962680271015726
Import Share of Primary Energy [%],Total,Total,Gas_Natural,2025,1.5939732373817888
Import Share of Primary Energy [%],Total,Total,Gas_Natural,2030,1.885058723045785
Import Share of Primary Energy [%],Total,Total,Gas_Natural,2035,2.2446775924253055
Import Share of Primary Energy [%],Total,Total,Gas_Natural,2040,2.1520865201629755
Import Share of Primary Energy [%],Total,Total,Gas_Natural,2045,1.4574021671765436
Import Share of Primary Energy [%],Total,Total,Gas_Natural,2050,0.19787484753302517
Import Share of Primary Energy [%],Total,Total,Oil,2018,1.1462119849413954
Import Share of Primary Energy [%],Total,Total,Oil,2025,1.166800352708558
Import Share of Primary Energy [%],Total,Total,Oil,2030,0.7606054235833042
Import Share of Primary Energy [%],Total,Total,Oil,2035,0.3891783217966993
Import Share of Primary Energy [%],Total,Total,Oil,2040,0.177603956512166
Import Share of Primary Energy [%],Total,Total,Oil,2045,0.06854228599320868
Import Share of Primary Energy [%],Total,Total,Oil,2050,0.04442162501675931
Import Share of Primary Energy [%],Total,EU27,Hardcoal,2018,0.6090575554202492
Import Share of Primary Energy [%],Total,EU27,Hardcoal,2025,0.5626734540000202
Import Share of Primary Energy [%],Total,EU27,Hardcoal,2030,0.803789102165647
Import Share of Primary Energy [%],Total,EU27,Hardcoal,2035,0.7260476146556532
Import Share of Primary Energy [%],Total,EU27,Hardcoal,2040,0.5904454818303236
