Region,Technology,Fuel,Mode_of_operation,Year,Value,Variable
Gondor,PSNG_Road_PHEV,Mobility_Passenger,1,2018,19.74090808803522,Capex
Rohan,PSNG_Road_PHEV,Mobility_Passenger,1,2018,19.74090808803522,Capex
Harad,PSNG_Road_PHEV,Mobility_Passenger,1,2018,19.74090808803522,Capex
Mordor,PSNG_Road_PHEV,Mobility_Passenger,1,2018,19.74090808803522,Capex
DolAmroth,R_Coal_Lignite,Lignite,1,2018,6.879802016012651e-5,Capex
Gondor,R_Coal_Lignite,Lignite,1,2018,6.879802016012651e-5,Capex
Rohan,R_Coal_Lignite,Lignite,1,2018,6.879802016012651e-5,Capex
Harad,R_Coal_Lignite,Lignite,1,2018,6.879802016012651e-5,Capex
Mordor,R_Coal_Lignite,Lignite,1,2018,6.879802016012651e-5,Capex
DolAmroth,RES_Biogas,Gas_Bio,1,2018,133.08941234010283,Capex
Gondor,RES_Biogas,Gas_Bio,1,2018,133.08941234010283,Capex
Rohan,RES_Biogas,Gas_Bio,1,2018,133.08941234010283,Capex
Harad,RES_Biogas,Gas_Bio,1,2018,133.08941234010283,Capex
Mordor,RES_Biogas,Gas_Bio,1,2018,133.08941234010283,Capex
DolAmroth,X_Methanation,Gas_Synth,1,2018,3.9619127294329077,Capex
Gondor,X_Methanation,Gas_Synth,1,2018,3.9619127294329077,Capex
Rohan,X_Methanation,Gas_Synth,1,2018,3.9619127294329077,Capex
Harad,X_Methanation,Gas_Synth,1,2018,3.9619127294329077,Capex
Mordor,X_Methanation,Gas_Synth,1,2018,3.9619127294329077,Capex
DolAmroth,HLR_Biomass,Heat_Low_Residential,1,2018,21.895118616596438,Capex
Gondor,HLR_Biomass,Heat_Low_Residential,1,2018,21.895118616596438,Capex
Rohan,HLR_Biomass,Heat_Low_Residential,1,2018,21.895118616596438,Capex
Harad,HLR_Biomass,Heat_Low_Residential,1,2018,21.895118616596438,Capex
Mordor,HLR_Biomass,Heat_Low_Residential,1,2018,21.895118616596438,Capex
DolAmroth,HLR_Direct_Electric,Heat_Low_Residential,1,2018,6.060932489023236,Capex
Gondor,HLR_Direct_Electric,Heat_Low_Residential,1,2018,6.060932489023236,Capex
Rohan,HLR_Direct_Electric,Heat_Low_Residential,1,2018,6.060932489023236,Capex
Harad,HLR_Direct_Electric,Heat_Low_Residential,1,2018,6.060932489023236,Capex
Mordor,HLR_Direct_Electric,Heat_Low_Residential,1,2018,6.060932489023236,Capex
DolAmroth,HLR_Gas_Boiler,Heat_Low_Residential,1,2018,1.4773522941994137,Capex
Gondor,HLR_Gas_Boiler,Heat_Low_Residential,1,2018,1.4773522941994137,Capex
Rohan,HLR_Gas_Boiler,Heat_Low_Residential,1,2018,1.4773522941994137,Capex
Harad,HLR_Gas_Boiler,Heat_Low_Residential,1,2018,1.4773522941994137,Capex
Mordor,HLR_Gas_Boiler,Heat_Low_Residential,1,2018,1.4773522941994137,Capex
DolAmroth,HLR_Geothermal,Heat_Low_Residential,1,2018,33.428101463956764,Capex
Gondor,HLR_Geothermal,Heat_Low_Residential,1,2018,33.428101463956764,Capex
Rohan,HLR_Geothermal,Heat_Low_Residential,1,2018,33.428101463956764,Capex
Harad,HLR_Geothermal,Heat_Low_Residential,1,2018,33.428101463956764,Capex
Mordor,HLR_Geothermal,Heat_Low_Residential,1,2018,33.428101463956764,Capex
DolAmroth,HLR_H2_Boiler,Heat_Low_Residential,1,2018,4.315031485746377,Capex
Gondor,HLR_H2_Boiler,Heat_Low_Residential,1,2018,4.315031485746377,Capex
Rohan,HLR_H2_Boiler,Heat_Low_Residential,1,2018,4.315031485746377,Capex
Harad,HLR_H2_Boiler,Heat_Low_Residential,1,2018,4.315031485746377,Capex
Mordor,HLR_H2_Boiler,Heat_Low_Residential,1,2018,4.315031485746377,Capex
DolAmroth,HLR_Hardcoal,Heat_Low_Residential,1,2018,12.121864978046473,Capex
Gondor,HLR_Hardcoal,Heat_Low_Residential,1,2018,12.121864978046473,Capex
Rohan,HLR_Hardcoal,Heat_Low_Residential,1,2018,12.121864978046473,Capex
Harad,HLR_Hardcoal,Heat_Low_Residential,1,2018,12.121864978046473,Capex
Mordor,HLR_Hardcoal,Heat_Low_Residential,1,2018,12.121864978046473,Capex
DolAmroth,HLR_Heatpump_Aerial,Heat_Low_Residential,1,2018,8.913146557091672,Capex
Gondor,HLR_Heatpump_Aerial,Heat_Low_Residential,1,2018,10.397716995586828,Capex
Rohan,HLR_Heatpump_Aerial,Heat_Low_Residential,1,2018,11.11576138537002,Capex
Harad,HLR_Heatpump_Aerial,Heat_Low_Residential,1,2018,8.082887813547929,Capex
Mordor,HLR_Heatpump_Aerial,Heat_Low_Residential,1,2018,10.182808799947553,Capex
DolAmroth,HLR_Heatpump_Ground,Heat_Low_Residential,1,2018,16.644644436049088,Capex
Gondor,HLR_Heatpump_Ground,Heat_Low_Residential,1,2018,19.606307131344156,Capex
Rohan,HLR_Heatpump_Ground,Heat_Low_Residential,1,2018,20.61232197798251,Capex
Harad,HLR_Heatpump_Ground,Heat_Low_Residential,1,2018,17.331942923064542,Capex
Mordor,HLR_Heatpump_Ground,Heat_Low_Residential,1,2018,15.28256956656306,Capex
DolAmroth,HLR_Lignite,Heat_Low_Residential,1,2018,15.152331222558091,Capex
Gondor,HLR_Lignite,Heat_Low_Residential,1,2018,15.152331222558091,Capex
Rohan,HLR_Lignite,Heat_Low_Residential,1,2018,15.152331222558091,Capex
Harad,HLR_Lignite,Heat_Low_Residential,1,2018,15.152331222558091,Capex
Mordor,HLR_Lignite,Heat_Low_Residential,1,2018,15.152331222558091,Capex
DolAmroth,HLR_Oil_Boiler,Heat_Low_Residential,1,2018,3.750201977583127,Capex
Gondor,HLR_Oil_Boiler,Heat_Low_Residential,1,2018,3.750201977583127,Capex
Rohan,HLR_Oil_Boiler,Heat_Low_Residential,1,2018,3.750201977583127,Capex
Harad,HLR_Oil_Boiler,Heat_Low_Residential,1,2018,3.750201977583127,Capex
Mordor,HLR_Oil_Boiler,Heat_Low_Residential,1,2018,3.750201977583127,Capex
DolAmroth,HLR_Solar_Thermal,Heat_Low_Residential,1,2018,30.889009115817654,Capex
Gondor,HLR_Solar_Thermal,Heat_Low_Residential,1,2018,34.230304756214146,Capex
Rohan,HLR_Solar_Thermal,Heat_Low_Residential,1,2018,37.56727037779621,Capex
Harad,HLR_Solar_Thermal,Heat_Low_Residential,1,2018,29.23108787658929,Capex
Mordor,HLR_Solar_Thermal,Heat_Low_Residential,1,2018,26.05413034748899,Capex
DolAmroth,HLI_Biomass,Heat_Low_Industrial,1,2018,21.895118616596438,Capex
Gondor,HLI_Biomass,Heat_Low_Industrial,1,2018,21.895118616596438,Capex
Rohan,HLI_Biomass,Heat_Low_Industrial,1,2018,21.895118616596438,Capex
Harad,HLI_Biomass,Heat_Low_Industrial,1,2018,21.895118616596438,Capex
Mordor,HLI_Biomass,Heat_Low_Industrial,1,2018,21.895118616596438,Capex
DolAmroth,HLI_Direct_Electric,Heat_Low_Industrial,1,2018,6.060932489023236,Capex
Gondor,HLI_Direct_Electric,Heat_Low_Industrial,1,2018,6.060932489023236,Capex
Rohan,HLI_Direct_Electric,Heat_Low_Industrial,1,2018,6.060932489023236,Capex
Harad,HLI_Direct_Electric,Heat_Low_Industrial,1,2018,6.060932489023236,Capex
Mordor,HLI_Direct_Electric,Heat_Low_Industrial,1,2018,6.060932489023236,Capex
DolAmroth,HLI_Gas_Boiler,Heat_Low_Industrial,1,2018,1.4773522941994137,Capex
Gondor,HLI_Gas_Boiler,Heat_Low_Industrial,1,2018,1.4773522941994137,Capex
Rohan,HLI_Gas_Boiler,Heat_Low_Industrial,1,2018,1.4773522941994137,Capex
Harad,HLI_Gas_Boiler,Heat_Low_Industrial,1,2018,1.4773522941994137,Capex
Mordor,HLI_Gas_Boiler,Heat_Low_Industrial,1,2018,1.4773522941994137,Capex
DolAmroth,HLI_Geothermal,Heat_Low_Industrial,1,2018,33.428101463956764,Capex
Gondor,HLI_Geothermal,Heat_Low_Industrial,1,2018,33.428101463956764,Capex
Rohan,HLI_Geothermal,Heat_Low_Industrial,1,2018,33.428101463956764,Capex
Harad,HLI_Geothermal,Heat_Low_Industrial,1,2018,33.428101463956764,Capex
Mordor,HLI_Geothermal,Heat_Low_Industrial,1,2018,33.428101463956764,Capex
DolAmroth,HLI_H2_Boiler,Heat_Low_Industrial,1,2018,4.315031485746377,Capex
Gondor,HLI_H2_Boiler,Heat_Low_Industrial,1,2018,4.315031485746377,Capex
Rohan,HLI_H2_Boiler,Heat_Low_Industrial,1,2018,4.315031485746377,Capex
Harad,HLI_H2_Boiler,Heat_Low_Industrial,1,2018,4.315031485746377,Capex
Mordor,HLI_H2_Boiler,Heat_Low_Industrial,1,2018,4.315031485746377,Capex
DolAmroth,HLI_Hardcoal,Heat_Low_Industrial,1,2018,12.121864978046473,Capex
Gondor,HLI_Hardcoal,Heat_Low_Industrial,1,2018,12.121864978046473,Capex
Rohan,HLI_Hardcoal,Heat_Low_Industrial,1,2018,12.121864978046473,Capex
Harad,HLI_Hardcoal,Heat_Low_Industrial,1,2018,12.121864978046473,Capex
Mordor,HLI_Hardcoal,Heat_Low_Industrial,1,2018,12.121864978046473,Capex
DolAmroth,HLI_Lignite,Heat_Low_Industrial,1,2018,15.152331222558091,Capex
Gondor,HLI_Lignite,Heat_Low_Industrial,1,2018,15.152331222558091,Capex
Rohan,HLI_Lignite,Heat_Low_Industrial,1,2018,15.152331222558091,Capex
Harad,HLI_Lignite,Heat_Low_Industrial,1,2018,15.152331222558091,Capex
Mordor,HLI_Lignite,Heat_Low_Industrial,1,2018,15.152331222558091,Capex
DolAmroth,HLI_Oil_Boiler,Heat_Low_Industrial,1,2018,4.171869853629542,Capex
Gondor,HLI_Oil_Boiler,Heat_Low_Industrial,1,2018,4.171869853629542,Capex
Rohan,HLI_Oil_Boiler,Heat_Low_Industrial,1,2018,4.171869853629542,Capex
Harad,HLI_Oil_Boiler,Heat_Low_Industrial,1,2018,4.171869853629542,Capex
Mordor,HLI_Oil_Boiler,Heat_Low_Industrial,1,2018,4.171869853629542,Capex
DolAmroth,HLI_Solar_Thermal,Heat_Low_Industrial,1,2018,34.36212948237436,Capex
Gondor,HLI_Solar_Thermal,Heat_Low_Industrial,1,2018,38.079116097377266,Capex
Rohan,HLI_Solar_Thermal,Heat_Low_Industrial,1,2018,41.791285831832006,Capex
Harad,HLI_Solar_Thermal,Heat_Low_Industrial,1,2018,32.51779371620144,Capex
Mordor,HLI_Solar_Thermal,Heat_Low_Industrial,1,2018,28.983623177883775,Capex
DolAmroth,HMI_Biomass,Heat_Medium_Industrial,1,2018,0.8985863857649177,Capex
Gondor,HMI_Biomass,Heat_Medium_Industrial,1,2018,0.8985863857649177,Capex
Rohan,HMI_Biomass,Heat_Medium_Industrial,1,2018,0.8985863857649177,Capex
Harad,HMI_Biomass,Heat_Medium_Industrial,1,2018,0.8985863857649177,Capex
Mordor,HMI_Biomass,Heat_Medium_Industrial,1,2018,0.8985863857649177,Capex
DolAmroth,HMI_H2,Heat_Medium_Industrial,1,2018,0.9617682410140134,Capex
Gondor,HMI_H2,Heat_Medium_Industrial,1,2018,0.9617682410140134,Capex
Rohan,HMI_H2,Heat_Medium_Industrial,1,2018,0.9617682410140134,Capex
Harad,HMI_H2,Heat_Medium_Industrial,1,2018,0.9617682410140134,Capex
Mordor,HMI_H2,Heat_Medium_Industrial,1,2018,0.9617682410140134,Capex
DolAmroth,HMI_Gas,Heat_Medium_Industrial,1,2018,0.49843463585397774,Capex
Gondor,HMI_Gas,Heat_Medium_Industrial,1,2018,0.49843463585397774,Capex
Rohan,HMI_Gas,Heat_Medium_Industrial,1,2018,0.49843463585397774,Capex
Harad,HMI_Gas,Heat_Medium_Industrial,1,2018,0.49843463585397774,Capex
Mordor,HMI_Gas,Heat_Medium_Industrial,1,2018,0.49843463585397774,Capex
DolAmroth,HMI_HardCoal,Heat_Medium_Industrial,1,2018,0.8985863857649177,Capex
Gondor,HMI_HardCoal,Heat_Medium_Industrial,1,2018,0.8985863857649177,Capex
Rohan,HMI_HardCoal,Heat_Medium_Industrial,1,2018,0.8985863857649177,Capex
Harad,HMI_HardCoal,Heat_Medium_Industrial,1,2018,0.8985863857649177,Capex
Mordor,HMI_HardCoal,Heat_Medium_Industrial,1,2018,0.8985863857649177,Capex
DolAmroth,HMI_Oil,Heat_Medium_Industrial,1,2018,0.7441418507115725,Capex
Gondor,HMI_Oil,Heat_Medium_Industrial,1,2018,0.7441418507115725,Capex
Rohan,HMI_Oil,Heat_Medium_Industrial,1,2018,0.7441418507115725,Capex
Harad,HMI_Oil,Heat_Medium_Industrial,1,2018,0.7441418507115725,Capex
Mordor,HMI_Oil,Heat_Medium_Industrial,1,2018,0.7441418507115725,Capex
DolAmroth,HMI_Steam_Electric,Heat_Medium_Industrial,1,2018,0.7230812322952073,Capex
Gondor,HMI_Steam_Electric,Heat_Medium_Industrial,1,2018,0.7230812322952073,Capex
Rohan,HMI_Steam_Electric,Heat_Medium_Industrial,1,2018,0.7230812322952073,Capex
Harad,HMI_Steam_Electric,Heat_Medium_Industrial,1,2018,0.7230812322952073,Capex
Mordor,HMI_Steam_Electric,Heat_Medium_Industrial,1,2018,0.7230812322952073,Capex
DolAmroth,HHI_BF_BOF,Heat_High_Industrial,1,2018,3.3486652001853376,Capex
Gondor,HHI_BF_BOF,Heat_High_Industrial,1,2018,3.3486652001853376,Capex
Rohan,HHI_BF_BOF,Heat_High_Industrial,1,2018,3.3486652001853376,Capex
Harad,HHI_BF_BOF,Heat_High_Industrial,1,2018,3.3486652001853376,Capex
Mordor,HHI_BF_BOF,Heat_High_Industrial,1,2018,3.3486652001853376,Capex
DolAmroth,HHI_Bio_BF_BOF,Heat_High_Industrial,1,2018,3.683531720203871,Capex
Gondor,HHI_Bio_BF_BOF,Heat_High_Industrial,1,2018,3.683531720203871,Capex
Rohan,HHI_Bio_BF_BOF,Heat_High_Industrial,1,2018,3.683531720203871,Capex
Harad,HHI_Bio_BF_BOF,Heat_High_Industrial,1,2018,3.683531720203871,Capex
Mordor,HHI_Bio_BF_BOF,Heat_High_Industrial,1,2018,3.683531720203871,Capex
DolAmroth,HHI_DRI_EAF,Heat_High_Industrial,1,2018,3.489200241217435,Capex
Gondor,HHI_DRI_EAF,Heat_High_Industrial,1,2018,3.489200241217435,Capex
Rohan,HHI_DRI_EAF,Heat_High_Industrial,1,2018,3.489200241217435,Capex
Harad,HHI_DRI_EAF,Heat_High_Industrial,1,2018,3.489200241217435,Capex
Mordor,HHI_DRI_EAF,Heat_High_Industrial,1,2018,3.489200241217435,Capex
DolAmroth,HHI_H2DRI_EAF,Heat_High_Industrial,1,2018,3.5734804402806586,Capex
Gondor,HHI_H2DRI_EAF,Heat_High_Industrial,1,2018,3.5734804402806586,Capex
Rohan,HHI_H2DRI_EAF,Heat_High_Industrial,1,2018,3.5734804402806586,Capex
Harad,HHI_H2DRI_EAF,Heat_High_Industrial,1,2018,3.5734804402806586,Capex
Mordor,HHI_H2DRI_EAF,Heat_High_Industrial,1,2018,3.5734804402806586,Capex
DolAmroth,HHI_Molten_Electrolysis,Heat_High_Industrial,1,2018,5.385504720139954,Capex
Gondor,HHI_Molten_Electrolysis,Heat_High_Industrial,1,2018,5.385504720139954,Capex
Rohan,HHI_Molten_Electrolysis,Heat_High_Industrial,1,2018,5.385504720139954,Capex
Harad,HHI_Molten_Electrolysis,Heat_High_Industrial,1,2018,5.385504720139954,Capex
Mordor,HHI_Molten_Electrolysis,Heat_High_Industrial,1,2018,5.385504720139954,Capex
DolAmroth,HHI_Scrap_EAF,Heat_High_Industrial,1,2018,1.5507556627633048,Capex
Gondor,HHI_Scrap_EAF,Heat_High_Industrial,1,2018,1.5507556627633048,Capex
Rohan,HHI_Scrap_EAF,Heat_High_Industrial,1,2018,1.5507556627633048,Capex
Harad,HHI_Scrap_EAF,Heat_High_Industrial,1,2018,1.5507556627633048,Capex
Mordor,HHI_Scrap_EAF,Heat_High_Industrial,1,2018,1.5507556627633048,Capex
DolAmroth,X_Biofuel,Biofuel,1,2018,5.032043807700706,Capex
Gondor,X_Biofuel,Biofuel,1,2018,5.032043807700706,Capex
Rohan,X_Biofuel,Biofuel,1,2018,5.032043807700706,Capex
Harad,X_Biofuel,Biofuel,1,2018,5.032043807700706,Capex
Mordor,X_Biofuel,Biofuel,1,2018,5.032043807700706,Capex
DolAmroth,X_Powerfuel,Powerfuel,1,2018,246.66538835279005,Capex
Gondor,X_Powerfuel,Powerfuel,1,2018,246.66538835279005,Capex
Rohan,X_Powerfuel,Powerfuel,1,2018,246.66538835279005,Capex
Harad,X_Powerfuel,Powerfuel,1,2018,246.66538835279005,Capex
Mordor,X_Powerfuel,Powerfuel,1,2018,246.66538835279005,Capex
DolAmroth,X_Liquifier,LNG,1,2018,6.367257421706051e-5,Capex
Gondor,X_Liquifier,LNG,1,2018,6.367257421706051e-5,Capex
Rohan,X_Liquifier,LNG,1,2018,6.367257421706051e-5,Capex
Harad,X_Liquifier,LNG,1,2018,6.367257421706051e-5,Capex
Mordor,X_Liquifier,LNG,1,2018,6.367257421706051e-5,Capex
DolAmroth,Z_Import_LNG,LNG,1,2018,0.0005846976277981959,Capex
Gondor,Z_Import_LNG,LNG,1,2018,0.0005846976277981959,Capex
Rohan,Z_Import_LNG,LNG,1,2018,0.0005846976277981959,Capex
Harad,Z_Import_LNG,LNG,1,2018,0.0005846976277981959,Capex
Mordor,Z_Import_LNG,LNG,1,2018,0.0005846976277981959,Capex
DolAmroth,A_Air,Air,1,2018,0.08633958908727121,Capex
Gondor,A_Air,Air,1,2018,0.08633958908727121,Capex
Rohan,A_Air,Air,1,2018,0.08633958908727121,Capex
Harad,A_Air,Air,1,2018,0.08633958908727121,Capex
Mordor,A_Air,Air,1,2018,0.08633958908727121,Capex
DolAmroth,Z_ETS_Sell,ETS,1,2018,0.0017261921185486749,Capex
Gondor,Z_ETS_Sell,ETS,1,2018,0.0017261921185486749,Capex
Rohan,Z_ETS_Sell,ETS,1,2018,0.0017261921185486749,Capex
Harad,Z_ETS_Sell,ETS,1,2018,0.0017261921185486749,Capex
Mordor,Z_ETS_Sell,ETS,1,2018,0.0017261921185486749,Capex
DolAmroth,D_Gas_H2,H2,2,2018,5.475620819842162e-5,Capex
Gondor,D_Gas_H2,H2,2,2018,5.475620819842162e-5,Capex
Rohan,D_Gas_H2,H2,2,2018,5.475620819842162e-5,Capex
Harad,D_Gas_H2,H2,2,2018,5.475620819842162e-5,Capex
Mordor,D_Gas_H2,H2,2,2018,5.475620819842162e-5,Capex
DolAmroth,D_Gas_Methane,Gas_Natural,2,2018,5.928318084498749e-5,Capex
Gondor,D_Gas_Methane,Gas_Natural,2,2018,5.928318084498749e-5,Capex
Rohan,D_Gas_Methane,Gas_Natural,2,2018,5.928318084498749e-5,Capex
Harad,D_Gas_Methane,Gas_Natural,2,2018,5.928318084498749e-5,Capex
Mordor,D_Gas_Methane,Gas_Natural,2,2018,5.928318084498749e-5,Capex
DolAmroth,CHP_Biomass_Solid,Power,2,2018,7.02020613878842e-5,Capex
Gondor,CHP_Biomass_Solid,Power,2,2018,7.02020613878842e-5,Capex
Rohan,CHP_Biomass_Solid,Power,2,2018,7.02020613878842e-5,Capex
Harad,CHP_Biomass_Solid,Power,2,2018,7.02020613878842e-5,Capex
Mordor,CHP_Biomass_Solid,Power,2,2018,7.02020613878842e-5,Capex
DolAmroth,CHP_Coal_Hardcoal,Power,2,2018,15.666179755632932,Capex
Gondor,CHP_Coal_Hardcoal,Power,2,2018,15.666179755632932,Capex
Rohan,CHP_Coal_Hardcoal,Power,2,2018,15.666179755632932,Capex
Harad,CHP_Coal_Hardcoal,Power,2,2018,15.666179755632932,Capex
Mordor,CHP_Coal_Hardcoal,Power,2,2018,15.666179755632932,Capex
DolAmroth,CHP_Coal_Lignite,Power,2,2018,15.666179755632932,Capex
Gondor,CHP_Coal_Lignite,Power,2,2018,15.666179755632932,Capex
Rohan,CHP_Coal_Lignite,Power,2,2018,15.666179755632932,Capex
Harad,CHP_Coal_Lignite,Power,2,2018,15.666179755632932,Capex
Mordor,CHP_Coal_Lignite,Power,2,2018,15.666179755632932,Capex
DolAmroth,CHP_Gas_CCGT_Natural,Power,2,2018,7.576165611279045e-5,Capex
Gondor,CHP_Gas_CCGT_Natural,Power,2,2018,7.576165611279045e-5,Capex
Rohan,CHP_Gas_CCGT_Natural,Power,2,2018,7.576165611279045e-5,Capex
Harad,CHP_Gas_CCGT_Natural,Power,2,2018,7.576165611279045e-5,Capex
Mordor,CHP_Gas_CCGT_Natural,Power,2,2018,7.576165611279045e-5,Capex
DolAmroth,D_Battery_Li-Ion,Power,2,2018,8.479681139792257e-5,Capex
Gondor,D_Battery_Li-Ion,Power,2,2018,8.479681139792257e-5,Capex
Rohan,D_Battery_Li-Ion,Power,2,2018,8.479681139792257e-5,Capex
Harad,D_Battery_Li-Ion,Power,2,2018,8.479681139792257e-5,Capex
Mordor,D_Battery_Li-Ion,Power,2,2018,8.479681139792257e-5,Capex
DolAmroth,D_Battery_Redox,Power,2,2018,8.479681139792257e-5,Capex
Gondor,D_Battery_Redox,Power,2,2018,8.479681139792257e-5,Capex
Rohan,D_Battery_Redox,Power,2,2018,8.479681139792257e-5,Capex
Harad,D_Battery_Redox,Power,2,2018,8.479681139792257e-5,Capex
Mordor,D_Battery_Redox,Power,2,2018,8.479681139792257e-5,Capex
DolAmroth,D_CAES,Power,2,2018,6.28639838570083e-5,Capex
Gondor,D_CAES,Power,2,2018,6.28639838570083e-5,Capex
Rohan,D_CAES,Power,2,2018,6.28639838570083e-5,Capex
Harad,D_CAES,Power,2,2018,6.28639838570083e-5,Capex
Mordor,D_CAES,Power,2,2018,6.28639838570083e-5,Capex
DolAmroth,D_PHS,Power,2,2018,5.928318084498749e-5,Capex
Gondor,D_PHS,Power,2,2018,5.928318084498749e-5,Capex
Rohan,D_PHS,Power,2,2018,5.928318084498749e-5,Capex
Harad,D_PHS,Power,2,2018,5.928318084498749e-5,Capex
Mordor,D_PHS,Power,2,2018,5.928318084498749e-5,Capex
DolAmroth,D_PHS_Residual,Power,2,2018,5.928318084498749e-5,Capex
Gondor,D_PHS_Residual,Power,2,2018,5.928318084498749e-5,Capex
Rohan,D_PHS_Residual,Power,2,2018,5.928318084498749e-5,Capex
Harad,D_PHS_Residual,Power,2,2018,5.928318084498749e-5,Capex
Mordor,D_PHS_Residual,Power,2,2018,5.928318084498749e-5,Capex
DolAmroth,P_Gas_CCGT,Power,2,2018,7.907818409209942e-5,Capex
Gondor,P_Gas_CCGT,Power,2,2018,7.907818409209942e-5,Capex
Rohan,P_Gas_CCGT,Power,2,2018,7.907818409209942e-5,Capex
Harad,P_Gas_CCGT,Power,2,2018,7.907818409209942e-5,Capex
Mordor,P_Gas_CCGT,Power,2,2018,7.907818409209942e-5,Capex
DolAmroth,P_Gas_Engines,Power,2,2018,7.907818409209942e-5,Capex
Gondor,P_Gas_Engines,Power,2,2018,7.907818409209942e-5,Capex
Rohan,P_Gas_Engines,Power,2,2018,7.907818409209942e-5,Capex
Harad,P_Gas_Engines,Power,2,2018,7.907818409209942e-5,Capex
Mordor,P_Gas_Engines,Power,2,2018,7.907818409209942e-5,Capex
DolAmroth,P_Gas_OCGT,Power,2,2018,7.02020613878842e-5,Capex
Gondor,P_Gas_OCGT,Power,2,2018,7.02020613878842e-5,Capex
Rohan,P_Gas_OCGT,Power,2,2018,7.02020613878842e-5,Capex
Harad,P_Gas_OCGT,Power,2,2018,7.02020613878842e-5,Capex
Mordor,P_Gas_OCGT,Power,2,2018,7.02020613878842e-5,Capex
DolAmroth,X_Fuel_Cell,Power,2,2018,41.685154781339385,Capex
Gondor,X_Fuel_Cell,Power,2,2018,41.685154781339385,Capex
Rohan,X_Fuel_Cell,Power,2,2018,41.685154781339385,Capex
Harad,X_Fuel_Cell,Power,2,2018,41.685154781339385,Capex
Mordor,X_Fuel_Cell,Power,2,2018,41.685154781339385,Capex
DolAmroth,FRT_Rail_Conv,Mobility_Freight,2,2018,0.8918208847765553,Capex
Gondor,FRT_Rail_Conv,Mobility_Freight,2,2018,0.8918208847765553,Capex
Rohan,FRT_Rail_Conv,Mobility_Freight,2,2018,0.8918208847765553,Capex
Harad,FRT_Rail_Conv,Mobility_Freight,2,2018,0.8918208847765553,Capex
Mordor,FRT_Rail_Conv,Mobility_Freight,2,2018,0.8918208847765553,Capex
DolAmroth,FRT_Road_ICE,Mobility_Freight,2,2018,1.6786486470536803,Capex
Gondor,FRT_Road_ICE,Mobility_Freight,2,2018,1.6786486470536803,Capex
Rohan,FRT_Road_ICE,Mobility_Freight,2,2018,1.6786486470536803,Capex
Harad,FRT_Road_ICE,Mobility_Freight,2,2018,1.6786486470536803,Capex
Mordor,FRT_Road_ICE,Mobility_Freight,2,2018,1.6786486470536803,Capex
DolAmroth,FRT_Road_PHEV,Mobility_Freight,2,2018,2.1240283152943293,Capex
Gondor,FRT_Road_PHEV,Mobility_Freight,2,2018,2.1240283152943293,Capex
Rohan,FRT_Road_PHEV,Mobility_Freight,2,2018,2.1240283152943293,Capex
Harad,FRT_Road_PHEV,Mobility_Freight,2,2018,2.1240283152943293,Capex
Mordor,FRT_Road_PHEV,Mobility_Freight,2,2018,2.1240283152943293,Capex
DolAmroth,FRT_Ship_Conv,Mobility_Freight,2,2018,2.139222648987253,Capex
Gondor,FRT_Ship_Conv,Mobility_Freight,2,2018,2.139222648987253,Capex
Rohan,FRT_Ship_Conv,Mobility_Freight,2,2018,2.139222648987253,Capex
Harad,FRT_Ship_Conv,Mobility_Freight,2,2018,2.139222648987253,Capex
Mordor,FRT_Ship_Conv,Mobility_Freight,2,2018,2.139222648987253,Capex
DolAmroth,PSNG_Air_Conv,Mobility_Passenger,2,2018,2.264963340115633,Capex
Gondor,PSNG_Air_Conv,Mobility_Passenger,2,2018,2.264963340115633,Capex
Rohan,PSNG_Air_Conv,Mobility_Passenger,2,2018,2.264963340115633,Capex
Harad,PSNG_Air_Conv,Mobility_Passenger,2,2018,2.264963340115633,Capex
Mordor,PSNG_Air_Conv,Mobility_Passenger,2,2018,2.264963340115633,Capex
DolAmroth,PSNG_Rail_Conv,Mobility_Passenger,2,2018,1.03141024062462,Capex
Gondor,PSNG_Rail_Conv,Mobility_Passenger,2,2018,1.03141024062462,Capex
Rohan,PSNG_Rail_Conv,Mobility_Passenger,2,2018,1.03141024062462,Capex
Harad,PSNG_Rail_Conv,Mobility_Passenger,2,2018,1.03141024062462,Capex
Mordor,PSNG_Rail_Conv,Mobility_Passenger,2,2018,1.03141024062462,Capex
DolAmroth,PSNG_Road_ICE,Mobility_Passenger,2,2018,13.160605392023479,Capex
Gondor,PSNG_Road_ICE,Mobility_Passenger,2,2018,13.160605392023479,Capex
Rohan,PSNG_Road_ICE,Mobility_Passenger,2,2018,13.160605392023479,Capex
Harad,PSNG_Road_ICE,Mobility_Passenger,2,2018,13.160605392023479,Capex
Mordor,PSNG_Road_ICE,Mobility_Passenger,2,2018,13.160605392023479,Capex
DolAmroth,PSNG_Road_PHEV,Mobility_Passenger,2,2018,19.74090808803522,Capex
Gondor,PSNG_Road_PHEV,Mobility_Passenger,2,2018,19.74090808803522,Capex
Rohan,PSNG_Road_PHEV,Mobility_Passenger,2,2018,19.74090808803522,Capex
Harad,PSNG_Road_PHEV,Mobility_Passenger,2,2018,19.74090808803522,Capex
Mordor,PSNG_Road_PHEV,Mobility_Passenger,2,2018,19.74090808803522,Capex
DolAmroth,X_Gasifier,Gas_Bio,2,2018,6.367257421706051e-5,Capex
Gondor,X_Gasifier,Gas_Bio,2,2018,6.367257421706051e-5,Capex
